sample,GeneID,cor,pvalue,signif
miRN141-Novel-3p-mature,MSTRG.615.1,0.938746153,0.005513137,**
miRN141-Novel-3p-mature,MSTRG.21570.1,0.987819093,0.000221658,***
miRN141-Novel-3p-mature,MSTRG.1348.1,-0.93173987,0.006830141,**
miRN141-Novel-3p-mature,MSTRG.3404.4,-0.987175127,0.000245661,***
miRN141-Novel-3p-mature,MSTRG.18320.1,-0.823352343,0.0440505,*
miRN141-Novel-3p-mature,MSTRG.8097.1,-0.971462163,0.001209992,**
miRN141-Novel-3p-mature,MSTRG.3534.1,0.980835189,0.000547415,***
miRN141-Novel-3p-mature,MSTRG.5879.1,0.816183823,0.047577154,*
miRN141-Novel-3p-mature,MSTRG.14824.1,-0.955037266,0.002987022,**
miRN141-Novel-3p-mature,MSTRG.1147.2,0.850426035,0.031885395,*
miRN141-Novel-3p-mature,MSTRG.21172.1,0.984805264,0.000344566,***
miRN141-Novel-3p-mature,MSTRG.25897.2,0.885895894,0.018786817,*
miRN141-Novel-3p-mature,MSTRG.969.1,-0.888243439,0.0180364,*
miRN141-Novel-3p-mature,MSTRG.20276.1,-0.880042789,0.020721523,*
miRN141-Novel-3p-mature,MSTRG.21943.1,0.898838232,0.014832925,*
miRN141-Novel-3p-mature,MSTRG.25897.5,0.968922611,0.001433699,**
miRN141-Novel-3p-mature,MSTRG.21465.1,0.942824928,0.004810031,**
miRN141-Novel-3p-mature,MSTRG.7528.1,-0.918939899,0.009589797,**
miRN141-Novel-3p-mature,MSTRG.23270.1,0.911613158,0.011373102,*
miRN141-Novel-3p-mature,MSTRG.7659.1,0.94389704,0.00463302,**
miRN141-Novel-3p-mature,MSTRG.22371.1,0.976180497,0.000844296,***
miRN141-Novel-3p-mature,MSTRG.22489.1,0.869187821,0.024548521,*
miRN141-Novel-3p-mature,MSTRG.19843.1,-0.92305011,0.008654107,**
miRN141-Novel-3p-mature,MSTRG.19977.1,0.955296594,0.002952924,**
miRN141-Novel-3p-mature,MSTRG.4665.1,0.979882419,0.000603005,***
miRN141-Novel-3p-mature,MSTRG.20217.1,-0.856841139,0.029274707,*
miRN141-Novel-3p-mature,MSTRG.3404.1,0.816539133,0.047399382,*
miRN141-Novel-3p-mature,MSTRG.19365.1,0.989090622,0.000177873,***
miRN141-Novel-3p-mature,MSTRG.16460.1,0.948635118,0.003889767,**
miRN141-Novel-3p-mature,MSTRG.24463.1,-0.967678108,0.001550174,**
miRN141-Novel-3p-mature,MSTRG.9071.1,0.873778814,0.022892217,*
miRN141-Novel-3p-mature,MSTRG.28965.1,-0.932381368,0.006703833,**
miRN141-Novel-3p-mature,MSTRG.17866.2,0.872117985,0.023485036,*
miRN141-Novel-3p-mature,MSTRG.3718.1,0.919286085,0.009509189,**
miRN141-Novel-3p-mature,MSTRG.7979.4,0.8786631,0.021190765,*
miRN141-Novel-3p-mature,MSTRG.21396.1,-0.855800475,0.029691048,*
miRN141-Novel-3p-mature,MSTRG.17866.1,-0.817606227,0.046867341,*
miRN141-Novel-3p-mature,MSTRG.28045.1,-0.821427808,0.044984884,*
miRN141-Novel-3p-mature,MSTRG.20585.1,0.9907626,0.0001276,***
miRN141-Novel-3p-mature,MSTRG.5606.1,0.812410939,0.049483887,*
miRN141-Novel-3p-mature,MSTRG.30865.1,0.964488535,0.001869205,**
miRN141-Novel-3p-mature,MSTRG.11760.1,0.981810036,0.000493303,***
miRN141-Novel-3p-mature,MSTRG.23355.1,0.974507554,0.000966514,***
miRN141-Novel-3p-mature,MSTRG.24250.3,0.951967091,0.003405331,**
miRN141-Novel-3p-mature,MSTRG.23787.1,0.979683204,0.000614965,***
miRN141-Novel-3p-mature,MSTRG.3404.5,-0.933936224,0.006402469,**
miRN141-Novel-3p-mature,MSTRG.17401.3,0.896965576,0.015377227,*
miRN141-Novel-3p-mature,MSTRG.10068.2,0.946865959,0.004159835,**
miRN141-Novel-3p-mature,MSTRG.30908.1,-0.90748073,0.012443749,*
miRN141-Novel-3p-mature,MSTRG.3212.1,0.911579943,0.011381521,*
miRN141-Novel-3p-mature,MSTRG.30244.1,0.921216015,0.009065872,**
miRN141-Novel-3p-mature,MSTRG.3549.2,0.958707342,0.002522422,**
miRN141-Novel-3p-mature,MSTRG.20215.5,-0.901901439,0.013962974,*
miRN141-Novel-3p-mature,MSTRG.7943.1,0.961444745,0.002201105,**
miRN141-Novel-3p-mature,MSTRG.7395.1,-0.968056362,0.001514296,**
miRN141-Novel-3p-mature,MSTRG.12920.1,0.829985945,0.040900059,*
miRN141-Novel-3p-mature,MSTRG.14824.2,-0.911213415,0.011474632,*
miRN141-Novel-3p-mature,MSTRG.19348.1,-0.985824905,0.000299976,***
miRN141-Novel-3p-mature,MSTRG.21989.1,0.908913385,0.012067295,*
miRN141-Novel-3p-mature,MSTRG.4271.1,0.927449655,0.007704393,**
miRN141-Novel-3p-mature,MSTRG.26891.1,0.844043114,0.034587191,*
miRN141-Novel-3p-mature,MSTRG.24887.1,0.926656785,0.007871576,**
miRN141-Novel-3p-mature,MSTRG.21249.2,0.874269858,0.022718328,*
miRN141-Novel-3p-mature,MSTRG.24489.1,-0.87368902,0.022924084,*
miRN141-Novel-3p-mature,MSTRG.20229.2,0.901446276,0.014090637,*
miRN141-Novel-3p-mature,MSTRG.8513.1,0.973920949,0.001011307,**
miRN141-Novel-3p-mature,MSTRG.16401.1,0.887012845,0.018427943,*
miRN141-Novel-3p-mature,MSTRG.25024.1,0.946241646,0.004257261,**
miRN141-Novel-3p-mature,MSTRG.29732.5,0.850613735,0.031807513,*
miRN141-Novel-3p-mature,MSTRG.29812.1,-0.954795509,0.003018983,**
miRN141-Novel-3p-mature,MSTRG.18249.1,0.833733915,0.039168453,*
miRN141-Novel-3p-mature,MSTRG.16418.1,-0.948619184,0.00389216,**
miRN141-Novel-3p-mature,MSTRG.12484.1,0.835338185,0.03843799,*
miRN141-Novel-3p-mature,MSTRG.5843.1,-0.963963999,0.001924492,**
miRN141-Novel-3p-mature,MSTRG.8025.1,0.927853313,0.00761995,**
miRN141-Novel-3p-mature,MSTRG.6822.2,0.982703663,0.000446158,***
miRN141-Novel-3p-mature,MSTRG.6635.1,-0.973933502,0.001010338,**
miRN141-Novel-3p-mature,MSTRG.21907.1,0.955922023,0.002871483,**
miRN141-Novel-3p-mature,MSTRG.19230.2,0.894277066,0.016175158,*
miRN141-Novel-3p-mature,MSTRG.24250.4,0.99067453,0.000130041,***
miRN141-Novel-3p-mature,MSTRG.21794.1,0.820106191,0.045631832,*
miRN141-Novel-3p-mature,MSTRG.1074.2,0.82401729,0.043729787,*
miRN141-Novel-3p-mature,MSTRG.24808.1,0.896330081,0.015564085,*
miRN141-Novel-3p-mature,MSTRG.7538.1,-0.852056043,0.031212066,*
miRN141-Novel-3p-mature,MSTRG.28751.1,0.994920049,3.86E-05,***
miRN141-Novel-3p-mature,MSTRG.18617.1,0.945239579,0.00441595,**
miRN141-Novel-3p-mature,MSTRG.11462.1,0.958030988,0.002605135,**
miRN141-Novel-3p-mature,MSTRG.6476.2,0.99538107,3.20E-05,***
miRN141-Novel-3p-mature,MSTRG.15341.1,0.890521758,0.017322153,*
miRN141-Novel-3p-mature,MSTRG.8096.1,-0.950081015,0.003675661,**
miRN141-Novel-3p-mature,MSTRG.26892.1,0.931201801,0.006936971,**
miRN141-Novel-3p-mature,MSTRG.27739.1,0.897639934,0.015180132,*
miRN141-Novel-3p-mature,MSTRG.17639.1,0.970310633,0.001309103,**
miRN141-Novel-3p-mature,MSTRG.18036.4,-0.904720382,0.013184824,*
miRN141-Novel-3p-mature,MSTRG.20744.1,-0.83865143,0.036949819,*
miRN141-Novel-3p-mature,MSTRG.29732.2,-0.920459965,0.009238316,**
miRN141-Novel-3p-mature,MSTRG.12199.3,0.994375332,4.74E-05,***
miRN141-Novel-3p-mature,MSTRG.27666.3,0.816257038,0.047540498,*
miRN141-Novel-3p-mature,MSTRG.26703.1,-0.933812679,0.006426167,**
miRN141-Novel-3p-mature,MSTRG.5505.1,0.857117075,0.02916478,*
miRN141-Novel-3p-mature,MSTRG.8509.1,0.928982884,0.007386061,**
miRN141-Novel-3p-mature,MSTRG.9354.1,-0.866681981,0.025475764,*
miRN141-Novel-3p-mature,MSTRG.1074.1,0.972587306,0.001116884,**
miRN141-Novel-3p-mature,MSTRG.6305.1,0.90475545,0.01317528,*
miRN141-Novel-3p-mature,MSTRG.5739.1,0.999338922,6.55E-07,***
miRN141-Novel-3p-mature,MSTRG.27160.1,-0.949058437,0.003826466,**
miRN141-Novel-3p-mature,MSTRG.26582.1,-0.968719419,0.001452409,**
miRN141-Novel-3p-mature,MSTRG.29941.1,0.912378998,0.011179807,*
miRN141-Novel-3p-mature,MSTRG.21249.1,0.925877885,0.008037515,**
miRN141-Novel-3p-mature,MSTRG.22749.1,0.856053081,0.029589732,*
miRN141-Novel-3p-mature,MSTRG.21570.2,0.967746189,0.001543685,**
miRN141-Novel-3p-mature,MSTRG.24887.2,0.922400634,0.008798854,**
miRN141-Novel-3p-mature,MSTRG.20217.2,-0.816312537,0.047512719,*
miRN141-Novel-3p-mature,MSTRG.3404.2,0.820906907,0.045239358,*
miRN141-Novel-3p-mature,MSTRG.8070.1,0.907906382,0.012331318,*
miRN141-Novel-3p-mature,MSTRG.26892.2,0.910192694,0.011735864,*
miRN141-Novel-3p-mature,MSTRG.20215.7,0.994325379,4.82E-05,***
miRN141-Novel-3p-mature,MSTRG.6476.1,-0.877439685,0.021611055,*
miRN141-Novel-3p-mature,MSTRG.999.1,-0.93883053,0.005498117,**
miRN141-Novel-3p-mature,MSTRG.3556.1,-0.912630465,0.011116689,*
miRN141-Novel-3p-mature,MSTRG.27590.1,-0.833350439,0.039344012,*
miRN141-Novel-3p-mature,MSTRG.17283.1,-0.910040616,0.011775029,*
miRN3-Novel-3p-mature,MSTRG.8513.1,0.816043997,0.047647198,*
miRN3-Novel-3p-mature,MSTRG.23270.1,0.87285861,0.023219783,*
miRN3-Novel-3p-mature,MSTRG.21943.1,0.971912173,0.001172309,**
miRN3-Novel-3p-mature,MSTRG.16401.1,0.922965935,0.008672801,**
miRN3-Novel-3p-mature,MSTRG.21794.1,0.932823256,0.006617498,**
miRN3-Novel-3p-mature,MSTRG.24555.1,0.885967172,0.018763817,*
miRN3-Novel-3p-mature,MSTRG.21249.2,0.890706648,0.017264799,*
miRN3-Novel-3p-mature,MSTRG.5505.1,0.909373215,0.011947653,*
miRN3-Novel-3p-mature,MSTRG.29732.2,-0.873237739,0.023084556,*
miRN3-Novel-3p-mature,MSTRG.30244.1,0.9219586,0.008898036,**
miRN3-Novel-3p-mature,MSTRG.224.1,0.827180648,0.042219036,*
miRN3-Novel-3p-mature,MSTRG.29812.1,-0.887776055,0.018184635,*
miRN3-Novel-3p-mature,MSTRG.15341.1,0.903368973,0.013555184,*
miRN3-Novel-3p-mature,MSTRG.26892.1,0.951741379,0.003437147,**
miRN3-Novel-3p-mature,MSTRG.21172.1,0.944525351,0.004530795,**
miRN3-Novel-3p-mature,MSTRG.28751.1,0.932670022,0.006647375,**
miRN3-Novel-3p-mature,MSTRG.3212.1,0.943900724,0.004632417,**
miRN3-Novel-3p-mature,MSTRG.3404.5,-0.942921633,0.004793931,**
miRN3-Novel-3p-mature,MSTRG.7395.1,-0.890971438,0.017182817,*
miRN3-Novel-3p-mature,MSTRG.20585.1,0.946251761,0.004255674,**
miRN3-Novel-3p-mature,MSTRG.29941.1,0.937112187,0.005807959,**
miRN3-Novel-3p-mature,MSTRG.6305.1,0.853617278,0.030573515,*
miRN3-Novel-3p-mature,MSTRG.19977.1,0.972341636,0.001136899,**
miRN3-Novel-3p-mature,MSTRG.17639.1,0.918779441,0.009627272,**
miRN3-Novel-3p-mature,MSTRG.25024.1,0.949106554,0.003819304,**
miRN3-Novel-3p-mature,MSTRG.23787.1,0.924242216,0.008391467,**
miRN3-Novel-3p-mature,MSTRG.1074.1,0.96574229,0.001740284,**
miRN3-Novel-3p-mature,MSTRG.8096.1,-0.905485716,0.012977279,*
miRN3-Novel-3p-mature,MSTRG.21907.1,0.842026969,0.035462071,*
miRN3-Novel-3p-mature,MSTRG.9354.1,-0.919297347,0.009506572,**
miRN3-Novel-3p-mature,MSTRG.12484.1,0.846169003,0.033675837,*
miRN3-Novel-3p-mature,MSTRG.18617.1,0.935220725,0.006158613,**
miRN3-Novel-3p-mature,MSTRG.22489.1,0.885800283,0.018817691,*
miRN3-Novel-3p-mature,MSTRG.6822.2,0.871630369,0.023660457,*
miRN3-Novel-3p-mature,MSTRG.30865.1,0.960992101,0.002252747,**
miRN3-Novel-3p-mature,MSTRG.21825.7,-0.824903323,0.043304138,*
miRN3-Novel-3p-mature,MSTRG.28965.1,-0.838605413,0.036970299,*
miRN3-Novel-3p-mature,MSTRG.20217.1,-0.879189095,0.021011278,*
miRN3-Novel-3p-mature,MSTRG.16460.1,0.819867122,0.045749318,*
miRN3-Novel-3p-mature,MSTRG.25897.5,0.883681412,0.019508125,*
miRN3-Novel-3p-mature,MSTRG.26891.1,0.957968024,0.002612902,**
miRN3-Novel-3p-mature,MSTRG.24887.2,0.894421583,0.016131772,*
miRN3-Novel-3p-mature,MSTRG.3404.1,0.949606425,0.003745281,**
miRN3-Novel-3p-mature,MSTRG.26703.1,-0.949476856,0.0037644,**
miRN3-Novel-3p-mature,MSTRG.3556.1,-0.88364884,0.019518831,*
miRN3-Novel-3p-mature,MSTRG.25897.2,0.956706139,0.002770964,**
miRN3-Novel-3p-mature,MSTRG.7659.1,0.937087499,0.005812471,**
miRN3-Novel-3p-mature,MSTRG.17866.2,0.844765795,0.034276097,*
miRN3-Novel-3p-mature,MSTRG.28045.1,-0.871128169,0.023841775,*
miRN3-Novel-3p-mature,MSTRG.17283.1,-0.930814165,0.007014434,**
miRN3-Novel-3p-mature,MSTRG.30908.1,-0.901894958,0.013964788,*
miRN3-Novel-3p-mature,MSTRG.999.1,-0.878909207,0.021106694,*
miRN3-Novel-3p-mature,MSTRG.24808.1,0.959578255,0.002417853,**
miRN3-Novel-3p-mature,MSTRG.27739.1,0.975489105,0.000893813,***
miRN3-Novel-3p-mature,MSTRG.21989.1,0.917783294,0.009861505,**
miRN3-Novel-3p-mature,MSTRG.18249.1,0.929315183,0.007317932,**
miRN3-Novel-3p-mature,MSTRG.18320.1,-0.843350203,0.034886711,*
miRN3-Novel-3p-mature,MSTRG.5879.1,0.867316838,0.025239301,*
miRN3-Novel-3p-mature,MSTRG.6635.1,-0.880565497,0.020545058,*
miRN3-Novel-3p-mature,MSTRG.16418.1,-0.911029101,0.011521593,*
miRN3-Novel-3p-mature,MSTRG.24463.1,-0.89967222,0.014593562,*
miRN3-Novel-3p-mature,MSTRG.10068.2,0.896930924,0.015387388,*
miRN3-Novel-3p-mature,MSTRG.4271.1,0.954251478,0.003091517,**
miRN3-Novel-3p-mature,MSTRG.17401.3,0.905530494,0.012965185,*
miRN3-Novel-3p-mature,MSTRG.12199.3,0.940607508,0.00518645,**
miRN3-Novel-3p-mature,MSTRG.3404.4,-0.937970321,0.005652186,**
miRN3-Novel-3p-mature,MSTRG.24887.1,0.820812099,0.045285746,*
miRN3-Novel-3p-mature,MSTRG.2510.3,-0.880134676,0.02069045,*
miRN3-Novel-3p-mature,MSTRG.22029.1,0.843420926,0.034856084,*
miRN3-Novel-3p-mature,MSTRG.19348.1,-0.905689944,0.012922165,*
miRN3-Novel-3p-mature,MSTRG.20744.1,-0.885685862,0.018854671,*
miRN3-Novel-3p-mature,MSTRG.20214.5,0.845862967,0.033806326,*
miRN3-Novel-3p-mature,MSTRG.20217.2,-0.859439774,0.028247229,*
miRN3-Novel-3p-mature,MSTRG.5843.1,-0.860093867,0.027991347,*
miRN3-Novel-3p-mature,MSTRG.22371.1,0.957636235,0.002654018,**
miRN3-Novel-3p-mature,MSTRG.8025.1,0.930181677,0.007141729,**
miRN3-Novel-3p-mature,MSTRG.23355.1,0.967974268,0.001522048,**
miRN3-Novel-3p-mature,MSTRG.20215.7,0.86280758,0.026941539,*
miRN3-Novel-3p-mature,MSTRG.3549.2,0.938396087,0.005575668,**
miRN3-Novel-3p-mature,MSTRG.8509.1,0.896036692,0.015650717,*
miRN3-Novel-3p-mature,MSTRG.615.1,0.967994331,0.001520152,**
miRN3-Novel-3p-mature,MSTRG.5739.1,0.890948864,0.017189799,*
miRN3-Novel-3p-mature,MSTRG.3549.5,0.855722939,0.029722179,*
miRN3-Novel-3p-mature,MSTRG.969.1,-0.923430001,0.008569984,**
miRN3-Novel-3p-mature,MSTRG.7943.1,0.956237566,0.00283082,**
miRN3-Novel-3p-mature,MSTRG.1074.2,0.834169043,0.038969692,*
miRN3-Novel-3p-mature,MSTRG.29732.5,0.891941233,0.016884161,*
miRN3-Novel-3p-mature,MSTRG.21570.1,0.917207689,0.009998097,**
miRN3-Novel-3p-mature,MSTRG.20276.1,-0.86368061,0.026607854,*
miRN3-Novel-3p-mature,MSTRG.24250.4,0.926063923,0.007997728,**
miRN3-Novel-3p-mature,MSTRG.19843.1,-0.926802216,0.00784078,**
miRN3-Novel-3p-mature,MSTRG.6476.1,-0.81356139,0.04889879,*
miRN3-Novel-3p-mature,MSTRG.14824.1,-0.917328045,0.009969461,**
miRN3-Novel-3p-mature,MSTRG.27160.1,-0.953531362,0.003188831,**
miRN3-Novel-3p-mature,MSTRG.27590.1,-0.87405549,0.022794162,*
miRN3-Novel-3p-mature,MSTRG.21570.2,0.960462697,0.002313895,**
miRN3-Novel-3p-mature,MSTRG.24250.3,0.94552136,0.004371039,**
miRN3-Novel-3p-mature,MSTRG.9071.1,0.925583237,0.008100727,**
miRN3-Novel-3p-mature,MSTRG.8097.1,-0.881912559,0.020093622,*
miRN3-Novel-3p-mature,MSTRG.8070.1,0.838452467,0.037038406,*
miRN3-Novel-3p-mature,MSTRG.19365.1,0.948728097,0.00387582,**
miRN3-Novel-3p-mature,MSTRG.1348.1,-0.94718177,0.004110973,**
miRN3-Novel-3p-mature,MSTRG.21396.1,-0.820949091,0.045218725,*
miRN3-Novel-3p-mature,MSTRG.3534.1,0.93287794,0.006606852,**
miRN3-Novel-3p-mature,MSTRG.4665.1,0.890470979,0.017337921,*
miRN3-Novel-3p-mature,MSTRG.26892.2,0.899876006,0.014535359,*
miRN3-Novel-3p-mature,MSTRG.26582.1,-0.931197029,0.006937922,**
miRN3-Novel-3p-mature,MSTRG.7538.1,-0.821215708,0.04508842,*
miRN3-Novel-3p-mature,MSTRG.3404.2,0.907154005,0.012530384,*
miRN3-Novel-3p-mature,MSTRG.21249.1,0.899535826,0.01463258,*
miRN3-Novel-3p-mature,MSTRG.6476.2,0.912126249,0.011243423,*
miRN3-Novel-3p-mature,MSTRG.20229.2,0.865833115,0.025793577,*
miRN3-Novel-3p-mature,MSTRG.11760.1,0.952986224,0.003263486,**
miR5287aa-Probable-5p-mature,MSTRG.4271.1,0.98264798,0.000449027,***
miR5287aa-Probable-5p-mature,MSTRG.12920.1,0.889570462,0.017618698,*
miR5287aa-Probable-5p-mature,MSTRG.7943.1,0.98037295,0.000574051,***
miR5287aa-Probable-5p-mature,MSTRG.5843.1,-0.937808747,0.005681358,**
miR5287aa-Probable-5p-mature,MSTRG.12870.1,0.819758118,0.045802933,*
miR5287aa-Probable-5p-mature,MSTRG.16418.1,-0.91384123,0.010815208,*
miR5287aa-Probable-5p-mature,MSTRG.29732.2,-0.877173598,0.021702988,*
miR5287aa-Probable-5p-mature,MSTRG.24808.1,0.957875369,0.002624352,**
miR5287aa-Probable-5p-mature,MSTRG.24250.4,0.958739453,0.002518527,**
miR5287aa-Probable-5p-mature,MSTRG.27160.1,-0.9161034,0.0102627,*
miR5287aa-Probable-5p-mature,MSTRG.17401.3,0.999298324,7.38E-07,***
miR5287aa-Probable-5p-mature,MSTRG.13277.4,0.883430116,0.019590799,*
miR5287aa-Probable-5p-mature,MSTRG.20214.5,0.905494217,0.012974983,*
miR5287aa-Probable-5p-mature,MSTRG.8097.1,-0.943151884,0.004755704,**
miR5287aa-Probable-5p-mature,MSTRG.6822.2,0.823924719,0.043774369,*
miR5287aa-Probable-5p-mature,MSTRG.20276.1,-0.8490007,0.032479731,*
miR5287aa-Probable-5p-mature,MSTRG.5879.1,0.958568289,0.002539319,**
miR5287aa-Probable-5p-mature,MSTRG.3212.1,0.973797524,0.00102086,**
miR5287aa-Probable-5p-mature,MSTRG.23355.1,0.923081953,0.008647041,**
miR5287aa-Probable-5p-mature,MSTRG.7979.4,0.918721646,0.009640787,**
miR5287aa-Probable-5p-mature,MSTRG.24887.2,0.996472534,1.86E-05,***
miR5287aa-Probable-5p-mature,MSTRG.21794.1,0.962850177,0.002044529,**
miR5287aa-Probable-5p-mature,MSTRG.21249.2,0.996390991,1.95E-05,***
miR5287aa-Probable-5p-mature,MSTRG.1074.2,0.980331163,0.00057649,***
miR5287aa-Probable-5p-mature,MSTRG.26582.1,-0.939227778,0.005427671,**
miR5287aa-Probable-5p-mature,MSTRG.16460.1,0.937209216,0.005790242,**
miR5287aa-Probable-5p-mature,MSTRG.7528.1,-0.89614697,0.015618127,*
miR5287aa-Probable-5p-mature,MSTRG.732.1,0.829942683,0.040920251,*
miR5287aa-Probable-5p-mature,MSTRG.18617.1,0.822107176,0.044654,*
miR5287aa-Probable-5p-mature,MSTRG.21172.1,0.964195442,0.001899999,**
miR5287aa-Probable-5p-mature,MSTRG.3404.4,-0.950503339,0.003614248,**
miR5287aa-Probable-5p-mature,MSTRG.23586.1,0.844818358,0.034253522,*
miR5287aa-Probable-5p-mature,MSTRG.5606.1,0.963364851,0.001988617,**
miR5287aa-Probable-5p-mature,MSTRG.21396.1,-0.826456889,0.0425625,*
miR5287aa-Probable-5p-mature,MSTRG.1033.2,0.85240607,0.031068362,*
miR5287aa-Probable-5p-mature,MSTRG.999.1,-0.9089849,0.01204865,*
miR5287aa-Probable-5p-mature,MSTRG.16401.1,0.994614074,4.34E-05,***
miR5287aa-Probable-5p-mature,MSTRG.1074.1,0.953990695,0.003126587,**
miR5287aa-Probable-5p-mature,MSTRG.969.1,-0.854753532,0.030112706,*
miR5287aa-Probable-5p-mature,MSTRG.21570.2,0.972030196,0.001162524,**
miR5287aa-Probable-5p-mature,MSTRG.3556.1,-0.893884538,0.016293281,*
miR5287aa-Probable-5p-mature,MSTRG.3718.1,0.932667799,0.006647809,**
miR5287aa-Probable-5p-mature,MSTRG.9354.1,-0.833374238,0.039333106,*
miR5287aa-Probable-5p-mature,MSTRG.8129.5,0.878440354,0.021266993,*
miR5287aa-Probable-5p-mature,MSTRG.11760.1,0.960953979,0.002257123,**
miR5287aa-Probable-5p-mature,MSTRG.17250.1,0.933338711,0.006517479,**
miR5287aa-Probable-5p-mature,MSTRG.18036.4,-0.877673053,0.02153058,*
miR5287aa-Probable-5p-mature,MSTRG.9071.1,0.991038418,0.000120105,***
miR5287aa-Probable-5p-mature,MSTRG.20229.2,0.982433935,0.00046014,***
miR5287aa-Probable-5p-mature,MSTRG.13502.1,0.943425892,0.004710408,**
miR5287aa-Probable-5p-mature,MSTRG.14824.2,-0.872146391,0.023474835,*
miR5287aa-Probable-5p-mature,MSTRG.29732.5,0.99119788,0.000115875,***
miR5287aa-Probable-5p-mature,MSTRG.19843.1,-0.892084743,0.01684018,*
miR5287aa-Probable-5p-mature,MSTRG.21570.1,0.960921885,0.002260811,**
miR5287aa-Probable-5p-mature,MSTRG.22371.1,0.919624739,0.009430654,**
miR5287aa-Probable-5p-mature,MSTRG.17866.2,0.987315147,0.000240338,***
miR5287aa-Probable-5p-mature,MSTRG.24463.1,-0.938018479,0.005643506,**
miR5287aa-Probable-5p-mature,MSTRG.23270.1,0.994923328,3.86E-05,***
miR5287aa-Probable-5p-mature,MSTRG.28751.1,0.902047078,0.013922244,*
miR5287aa-Probable-5p-mature,MSTRG.3404.2,0.967316188,0.00158489,**
miR5287aa-Probable-5p-mature,MSTRG.14824.1,-0.925299162,0.008161899,**
miR5287aa-Probable-5p-mature,MSTRG.3404.1,0.928361824,0.007514218,**
miR5287aa-Probable-5p-mature,MSTRG.25024.1,0.990472926,0.000135715,***
miR5287aa-Probable-5p-mature,MSTRG.615.1,0.972327009,0.001138096,**
miR5287aa-Probable-5p-mature,MSTRG.20215.5,-0.877212196,0.021689641,*
miR5287aa-Probable-5p-mature,MSTRG.7538.1,-0.825128234,0.043196401,*
miR5287aa-Probable-5p-mature,MSTRG.21907.1,0.941632524,0.005010721,**
miR5287aa-Probable-5p-mature,MSTRG.19365.1,0.930817899,0.007013686,**
miR5287aa-Probable-5p-mature,MSTRG.19348.1,-0.956949601,0.002740112,**
miR5287aa-Probable-5p-mature,MSTRG.17293.1,0.960209127,0.00234347,**
miR5287aa-Probable-5p-mature,MSTRG.20585.1,0.938751881,0.005512117,**
miR5287aa-Probable-5p-mature,MSTRG.29812.1,-0.927324626,0.00773064,**
miR5287aa-Probable-5p-mature,MSTRG.8096.1,-0.919061302,0.009561492,**
miR5287aa-Probable-5p-mature,MSTRG.27666.3,0.918817764,0.009618315,**
miR5287aa-Probable-5p-mature,MSTRG.12522.3,0.899021265,0.014780232,*
miR5287aa-Probable-5p-mature,MSTRG.19977.1,0.946978017,0.004142465,**
miR5287aa-Probable-5p-mature,MSTRG.12199.3,0.934968011,0.006206224,**
miR5287aa-Probable-5p-mature,MSTRG.27739.1,0.901434742,0.014093879,*
miR5287aa-Probable-5p-mature,MSTRG.22749.1,0.911810945,0.011323027,*
miR5287aa-Probable-5p-mature,MSTRG.10236.1,0.921812181,0.008931008,**
miR5287aa-Probable-5p-mature,MSTRG.17283.1,-0.876650045,0.021884419,*
miR5287aa-Probable-5p-mature,MSTRG.20217.1,-0.824395665,0.043547779,*
miR5287aa-Probable-5p-mature,MSTRG.21249.1,0.992719234,7.93E-05,***
miR5287aa-Probable-5p-mature,MSTRG.5505.1,0.983881589,0.000387611,***
miR5287aa-Probable-5p-mature,MSTRG.3549.2,0.850904565,0.031687018,*
miR5287aa-Probable-5p-mature,MSTRG.8025.1,0.928316674,0.007523576,**
miR5287aa-Probable-5p-mature,MSTRG.26891.1,0.947726974,0.004027287,**
miR5287aa-Probable-5p-mature,MSTRG.21465.1,0.934620817,0.006271927,**
miR5287aa-Probable-5p-mature,MSTRG.20215.7,0.88972477,0.017570432,*
miR5287aa-Probable-5p-mature,MSTRG.21989.1,0.962136872,0.002123284,**
miR5287aa-Probable-5p-mature,MSTRG.30908.1,-0.875225288,0.022381801,*
miR5287aa-Probable-5p-mature,MSTRG.24489.1,-0.851424379,0.03147219,*
miR5287aa-Probable-5p-mature,MSTRG.5739.1,0.900114033,0.014467518,*
miR5287aa-Probable-5p-mature,MSTRG.22489.1,0.994336437,4.80E-05,***
miR5287aa-Probable-5p-mature,MSTRG.26703.1,-0.900619228,0.014324038,*
miR5287aa-Probable-5p-mature,MSTRG.1348.1,-0.898410263,0.014956485,*
miR5287aa-Probable-5p-mature,MSTRG.15341.1,0.998481995,3.45E-06,***
miR5287aa-Probable-5p-mature,MSTRG.25897.2,0.972179177,0.001150231,**
miR5287aa-Probable-5p-mature,MSTRG.224.2,0.881230706,0.020321529,*
miR5287aa-Probable-5p-mature,MSTRG.24250.3,0.987831926,0.000221192,***
miR5287aa-Probable-5p-mature,MSTRG.17639.1,0.982478975,0.00045779,***
miR5287aa-Probable-5p-mature,MSTRG.24887.1,0.956041727,0.002856024,**
miR5287aa-Probable-5p-mature,MSTRG.19230.2,0.949931377,0.003697543,**
miR5287aa-Probable-5p-mature,MSTRG.24555.1,0.976401822,0.00082874,***
miR5287aa-Probable-5p-mature,MSTRG.23787.1,0.974833028,0.000942095,***
miR5287aa-Probable-5p-mature,MSTRG.3404.5,-0.89040557,0.017358243,*
