sample,GeneID,cor,pvalue,signif
MsG0680034229.01.T03,MSTRG.19843.1,0.938648251,0.00553059,**
MsG0680034229.01.T03,MSTRG.3404.4,0.982148118,0.000475,***
MsG0680034229.01.T03,MSTRG.7395.1,0.927294437,0.007736984,**
MsG0680034229.01.T03,MSTRG.6822.2,-0.929360161,0.007308734,**
MsG0680034229.01.T03,MSTRG.3718.1,-0.919940791,0.009357646,**
MsG0680034229.01.T03,MSTRG.24887.1,-0.93337689,0.0065101,**
MsG0680034229.01.T03,MSTRG.19365.1,-0.970461435,0.001295904,**
MsG0680034229.01.T03,MSTRG.4665.1,-0.97201572,0.001163722,**
MsG0680034229.01.T03,MSTRG.27160.1,0.917388181,0.009955168,**
MsG0680034229.01.T03,MSTRG.30865.1,-0.961017406,0.002249844,**
MsG0680034229.01.T03,MSTRG.5739.1,-0.968375749,0.001484326,**
MsG0680034229.01.T03,MSTRG.26582.1,0.918918885,0.009594701,**
MsG0680034229.01.T03,MSTRG.14824.1,0.989416743,0.000167,***
MsG0680034229.01.T03,MSTRG.21172.1,-0.978172118,0.000709,***
MsG0680034229.01.T03,MSTRG.7528.1,0.940415293,0.005219733,**
MsG0680034229.01.T03,MSTRG.6635.1,0.957458259,0.002676204,**
MsG0680034229.01.T03,MSTRG.15341.1,-0.930476624,0.007082229,**
MsG0680034229.01.T03,MSTRG.8097.1,0.945594839,0.004359365,**
MsG0680034229.01.T03,MSTRG.20229.2,-0.932649888,0.006651305,**
MsG0680034229.01.T03,MSTRG.24463.1,0.921932268,0.008903961,**
MsG0680034229.01.T03,MSTRG.5843.1,0.986563525,0.00027,***
MsG0680034229.01.T03,MSTRG.615.1,-0.952148678,0.00337984,**
MsG0680034229.01.T03,MSTRG.21570.2,-0.971940483,0.001169959,**
MsG0680034229.01.T03,MSTRG.6476.2,-0.979162675,0.000647,***
MsG0680034229.01.T03,MSTRG.19348.1,0.979633788,0.000618,***
MsG0680034229.01.T03,MSTRG.24250.4,-0.980758784,0.000552,***
MsG0680034229.01.T03,MSTRG.26892.1,-0.952447865,0.003338046,**
MsG0680034229.01.T03,MSTRG.21570.1,-0.976442874,0.000826,***
MsG0680034229.01.T03,MSTRG.8025.1,-0.961388138,0.002207531,**
MsG0680034229.01.T03,MSTRG.3212.1,-0.960944237,0.002258242,**
MsG0680034229.01.T03,MSTRG.3534.1,-0.94319412,0.004748708,**
MsG0680034229.01.T03,MSTRG.23355.1,-0.960601444,0.002297791,**
MsG0680034229.01.T03,MSTRG.12199.3,-0.971840704,0.001178254,**
MsG0680034229.01.T03,MSTRG.22371.1,-0.960653116,0.002291808,**
MsG0680034229.01.T03,MSTRG.26892.2,-0.938928097,0.005480774,**
MsG0680034229.01.T03,MSTRG.23787.1,-0.977487967,0.000754,***
MsG0680034229.01.T03,MSTRG.16401.1,-0.927980583,0.00759342,**
MsG0680034229.01.T03,MSTRG.20215.7,-0.957484162,0.002672969,**
MsG0680034229.01.T03,MSTRG.1074.1,-0.973466908,0.001046668,**
MsG0680034229.01.T03,MSTRG.21465.1,-0.933552533,0.006476207,**
MsG0680034229.01.T03,MSTRG.21249.1,-0.93701503,0.005825726,**
MsG0680034229.01.T03,MSTRG.17401.3,-0.930190852,0.007139875,**
MsG0680034229.01.T03,MSTRG.11760.1,-0.975528823,0.000891,***
MsG0680034229.01.T03,MSTRG.24887.2,-0.946307005,0.00424701,**
MsG0680034229.01.T03,MSTRG.29812.1,0.996788576,1.55E-05,***
MsG0680031294.01.T01,MSTRG.14824.2,0.95867763,0.002526028,**
MsG0680031294.01.T01,MSTRG.21396.1,0.990173217,0.000144,***
MsG0680031294.01.T01,MSTRG.969.1,0.920067008,0.009328568,**
MsG0680031294.01.T01,MSTRG.24463.1,0.978892002,0.000664,***
MsG0680031294.01.T01,MSTRG.28045.1,0.918698091,0.009646298,**
MsG0680031294.01.T01,MSTRG.16418.1,0.99463991,4.30E-05,***
MsG0680031294.01.T01,MSTRG.11810.1,0.957698355,0.002646296,**
MsG0680031294.01.T01,MSTRG.17283.1,0.942085599,0.004933992,**
MsG0680031294.01.T01,MSTRG.20744.1,0.919453437,0.00947034,**
MsG0680031294.01.T01,MSTRG.19365.1,-0.917606454,0.009903372,**
MsG0680031294.01.T01,MSTRG.6635.1,0.934681226,0.006260471,**
MsG0680031294.01.T01,MSTRG.8096.1,0.994735257,4.15E-05,***
MsG0680031294.01.T01,MSTRG.28965.1,0.973508929,0.00104337,**
MsG0680031294.01.T01,MSTRG.11760.1,-0.922242248,0.00883433,**
MsG0680031294.01.T01,MSTRG.27590.1,0.94053823,0.005198434,**
MsG0680031294.01.T01,MSTRG.30908.1,0.985800691,0.000301,***
MsG0680031294.01.T01,MSTRG.21570.1,-0.92641582,0.007922732,**
MsG0680031294.01.T01,MSTRG.4665.1,-0.919001976,0.009575319,**
MsG0680031294.01.T01,MSTRG.6476.1,0.986520282,0.000271,***
MsG0680031294.01.T01,MSTRG.20217.2,0.931693696,0.006839277,**
MsG0680031294.01.T01,MSTRG.26582.1,0.978967798,0.000659,***
MsG0680031294.01.T01,MSTRG.8097.1,0.949713881,0.003729462,**
MsG0680031294.01.T01,MSTRG.3556.1,0.999322604,6.88E-07,***
MsG0680031294.01.T01,MSTRG.20217.1,0.95998437,0.002369838,**
MsG0680031294.01.T01,MSTRG.1348.1,0.920392026,0.009253889,**
MsG0680031294.01.T01,MSTRG.19348.1,0.920613662,0.009203132,**
MsG0680031294.01.T01,MSTRG.29732.2,0.999348867,6.36E-07,***
MsG0680031294.01.T01,MSTRG.7395.1,0.971870246,0.001175795,**
MsG0680031294.01.T01,MSTRG.23787.1,-0.92407441,0.008428199,**
MsG0680031294.01.T01,MSTRG.999.1,0.995341719,3.25E-05,***
MsG0680031294.01.T01,MSTRG.12199.3,-0.921949224,0.008900146,**
MsG0680031294.01.T01,MSTRG.3534.1,-0.931630903,0.00685171,**
MsG0680031294.01.T01,MSTRG.18320.1,0.959350902,0.00244494,**
MsG0680031294.01.T01,MSTRG.20276.1,0.992249918,8.99E-05,***
MsG0680031294.01.T01,MSTRG.7538.1,0.989299223,0.000171,***
MsG0380012779.01.T01,MSTRG.26892.1,-0.932190098,0.006741373,**
MsG0380012779.01.T01,MSTRG.7528.1,0.989763843,0.000157,***
MsG0380012779.01.T01,MSTRG.7395.1,0.974439726,0.000972,***
MsG0380012779.01.T01,MSTRG.8097.1,0.988914011,0.000184,***
MsG0380012779.01.T01,MSTRG.24489.1,0.971562878,0.001201507,**
MsG0380012779.01.T01,MSTRG.21570.2,-0.949360063,0.003781674,**
MsG0380012779.01.T01,MSTRG.26582.1,0.925445111,0.008130443,**
MsG0380012779.01.T01,MSTRG.28965.1,0.965413972,0.001773604,**
MsG0380012779.01.T01,MSTRG.29812.1,0.919697501,0.009413822,**
MsG0380012779.01.T01,MSTRG.999.1,0.935499339,0.006106331,**
MsG0380012779.01.T01,MSTRG.4665.1,-0.952341439,0.003352883,**
MsG0380012779.01.T01,MSTRG.21570.1,-0.954206932,0.003097493,**
MsG0380012779.01.T01,MSTRG.5739.1,-0.951107186,0.003527322,**
MsG0380012779.01.T01,MSTRG.30865.1,-0.943930831,0.004627494,**
MsG0380012779.01.T01,MSTRG.6476.2,-0.949164982,0.003810615,**
MsG0380012779.01.T01,MSTRG.19365.1,-0.952736133,0.003298019,**
MsG0380012779.01.T01,MSTRG.615.1,-0.933225586,0.006539366,**
MsG0380012779.01.T01,MSTRG.24463.1,0.965153327,0.001800279,**
MsG0380012779.01.T01,MSTRG.20215.5,0.987312324,0.00024,***
MsG0380012779.01.T01,MSTRG.3404.4,0.931868118,0.006804798,**
MsG0380012779.01.T01,MSTRG.1074.1,-0.943478149,0.004701794,**
MsG0380012779.01.T01,MSTRG.3534.1,-0.956103287,0.002848089,**
MsG0380012779.01.T01,MSTRG.8096.1,0.923833186,0.008481139,**
MsG0380012779.01.T01,MSTRG.14824.2,0.959833174,0.002387659,**
MsG0380012779.01.T01,MSTRG.21249.1,-0.919258777,0.009515536,**
MsG0380012779.01.T01,MSTRG.17866.1,0.941969718,0.004953562,**
MsG0380012779.01.T01,MSTRG.24887.2,-0.925407839,0.008138471,**
MsG0380012779.01.T01,MSTRG.19348.1,0.981945849,0.000486,***
MsG0380012779.01.T01,MSTRG.11760.1,-0.956802037,0.002758791,**
MsG0380012779.01.T01,MSTRG.20213.3,0.925767776,0.008061109,**
MsG0380012779.01.T01,MSTRG.22371.1,-0.943567863,0.004687023,**
MsG0380012779.01.T01,MSTRG.5843.1,0.984283288,0.000369,***
MsG0380012779.01.T01,MSTRG.8025.1,-0.940293347,0.005240903,**
MsG0380012779.01.T01,MSTRG.20215.7,-0.939922976,0.005305457,**
MsG0380012779.01.T01,MSTRG.21465.1,-0.918362988,0.009724864,**
MsG0380012779.01.T01,MSTRG.18036.4,0.984614818,0.000353,***
MsG0380012779.01.T01,MSTRG.6635.1,0.992891101,7.56E-05,***
MsG0380012779.01.T01,MSTRG.12199.3,-0.937008133,0.005826988,**
MsG0380012779.01.T01,MSTRG.23787.1,-0.957841928,0.002628491,**
MsG0580029325.01.T01,MSTRG.17283.1,0.976457049,0.000825,***
MsG0580029325.01.T01,MSTRG.27160.1,0.928349999,0.007516668,**
MsG0580029325.01.T01,MSTRG.9354.1,0.971070425,0.001243275,**
MsG0580029325.01.T01,MSTRG.3404.5,0.93764716,0.005710605,**
MsG0580029325.01.T01,MSTRG.2510.3,0.929721799,0.007234985,**
MsG0580029325.01.T01,MSTRG.27590.1,0.988614955,0.000194,***
MsG0580029325.01.T01,MSTRG.11810.1,0.919108815,0.009550425,**
MsG0580029325.01.T01,MSTRG.969.1,0.985356163,0.00032,***
MsG0580029325.01.T01,MSTRG.30908.1,0.951355115,0.003491932,**
MsG0580029325.01.T01,MSTRG.22171.1,0.968176853,0.001502955,**
MsG0580029325.01.T01,MSTRG.20744.1,0.996982627,1.36E-05,***
MsG0580029325.01.T01,MSTRG.24004.1,0.98374647,0.000394,***
MsG0580029325.01.T01,MSTRG.17096.1,0.961894666,0.00215036,**
MsG0580029325.01.T01,MSTRG.18320.1,0.964234706,0.00189586,**
MsG0580029325.01.T01,MSTRG.26703.1,0.943455665,0.004705499,**
MsG0580029325.01.T01,MSTRG.1348.1,0.955000419,0.002991882,**
MsG0580029325.01.T01,MSTRG.20217.1,0.978679999,0.000677,***
MsG0580029325.01.T01,MSTRG.20489.2,0.959231014,0.002459284,**
MsG0580029325.01.T01,MSTRG.20276.1,0.925684817,0.008078908,**
MsG0580029325.01.T01,MSTRG.28956.1,0.940407053,0.005221162,**
MsG0580029325.01.T01,MSTRG.28045.1,0.996385507,1.96E-05,***
MsG0580029325.01.T01,MSTRG.7649.1,0.932917733,0.00659911,**
MsG0580029325.01.T01,MSTRG.17124.1,0.981413622,0.000515,***
MsG0580029325.01.T01,MSTRG.21825.7,0.991122769,0.000118,***
MsG0580029325.01.T01,MSTRG.2510.11,0.961023681,0.002249125,**
MsG0580029325.01.T01,MSTRG.20217.2,0.989235374,0.000173,***
MsG0480019308.01.T01,MSTRG.20744.1,0.939594204,0.005363084,**
MsG0480019308.01.T01,MSTRG.17124.1,0.971260348,0.001227082,**
MsG0480019308.01.T01,MSTRG.17096.1,0.999615675,2.22E-07,***
MsG0480019308.01.T01,MSTRG.22171.1,0.997291129,1.10E-05,***
MsG0480019308.01.T01,MSTRG.27590.1,0.938255503,0.005600878,**
MsG0480019308.01.T01,MSTRG.8127.1,0.987086942,0.000249,***
MsG0480019308.01.T01,MSTRG.20216.4,0.9845335,0.000357,***
MsG0480019308.01.T01,MSTRG.7649.1,0.997474056,9.56E-06,***
MsG0480019308.01.T01,MSTRG.20216.3,0.983267865,0.000418,***
MsG0480019308.01.T01,MSTRG.28956.1,0.924694333,0.008292888,**
MsG0480019308.01.T01,MSTRG.2510.11,0.998222923,4.73E-06,***
MsG0480019308.01.T01,MSTRG.20217.2,0.94881594,0.003862666,**
MsG0480019308.01.T01,MSTRG.24004.1,0.991379239,0.000111,***
MsG0480019308.01.T01,MSTRG.28045.1,0.950047291,0.003680587,**
MsG0480019308.01.T01,MSTRG.10566.1,0.980946977,0.000541,***
MsG0480019308.01.T01,MSTRG.20489.2,0.998739709,2.38E-06,***
MsG0480019308.01.T01,MSTRG.21825.7,0.975512656,0.000892,***
MsG0480019308.01.T01,MSTRG.18320.1,0.921085157,0.009095605,**
MsG0780041790.01.T01,MSTRG.23199.1,0.931869016,0.00680462,**
MsG0780041790.01.T01,MSTRG.26964.3,0.929215638,0.007338309,**
MsG0780041790.01.T01,MSTRG.26964.2,0.925352118,0.008150479,**
MsG0780041790.01.T01,MSTRG.17983.1,0.996736504,1.60E-05,***
MsG0780041790.01.T01,MSTRG.23152.1,0.935520333,0.0061024,**
MsG0780041790.01.T01,MSTRG.27722.1,0.979727792,0.000612,***
MsG0780041790.01.T01,MSTRG.24489.1,0.961645906,0.002178345,**
MsG0780041790.01.T01,MSTRG.28623.2,0.928935784,0.007395743,**
MsG0780041790.01.T01,MSTRG.1618.1,0.969546323,0.001377018,**
MsG0780041790.01.T01,MSTRG.20215.1,0.925001735,0.008226187,**
MsG0780041790.01.T01,MSTRG.18036.4,0.940447782,0.0052141,**
MsG0780041790.01.T01,MSTRG.6730.1,0.98747702,0.000234,***
MsG0780041790.01.T01,MSTRG.900.1,0.977400411,0.00076,***
MsG0780041790.01.T01,MSTRG.16146.6,0.965401751,0.00177485,**
MsG0780041790.01.T01,MSTRG.17866.1,0.985698976,0.000305,***
MsG0780041790.01.T01,MSTRG.23126.2,0.931139128,0.006949467,**
MsG0180001786.01.T01,MSTRG.1618.1,0.953750545,0.003159054,**
MsG0180001786.01.T01,MSTRG.14824.2,0.945937327,0.004305153,**
MsG0180001786.01.T01,MSTRG.20215.5,0.977216837,0.000773,***
MsG0180001786.01.T01,MSTRG.17866.1,0.9939664,5.45E-05,***
MsG0180001786.01.T01,MSTRG.28965.1,0.928675444,0.007449368,**
MsG0180001786.01.T01,MSTRG.20216.1,0.919206965,0.009527583,**
MsG0180001786.01.T01,MSTRG.18036.4,0.984257445,0.00037,***
MsG0180001786.01.T01,MSTRG.24489.1,0.991588908,0.000106,***
MsG0180001786.01.T01,MSTRG.17983.1,0.976918441,0.000793,***
MsG0180001786.01.T01,MSTRG.27722.1,0.926495236,0.007905854,**
MsG0180001786.01.T01,MSTRG.7528.1,0.960873575,0.002266367,**
MsG0180001786.01.T01,MSTRG.8097.1,0.920981153,0.009119271,**
MsG0180001786.01.T01,MSTRG.6730.1,0.976437929,0.000826,***
MsG0180001786.01.T01,MSTRG.6635.1,0.922732745,0.008724691,**
MsG0180001786.01.T01,MSTRG.20213.3,0.964215226,0.001897913,**
MsG0180001786.01.T01,MSTRG.900.1,0.962571787,0.002075091,**
MsG0080047900.01.T01,MSTRG.1074.1,-0.973857699,0.001016197,**
MsG0080047900.01.T01,MSTRG.1348.1,0.984606002,0.000354,***
MsG0080047900.01.T01,MSTRG.19348.1,0.961155819,0.002234,**
MsG0080047900.01.T01,MSTRG.969.1,0.954418326,0.003069181,**
MsG0080047900.01.T01,MSTRG.14824.1,0.961896318,0.002150175,**
MsG0080047900.01.T01,MSTRG.24250.4,-0.9815753,0.000506,***
MsG0080047900.01.T01,MSTRG.4665.1,-0.975088701,0.000923,***
MsG0080047900.01.T01,MSTRG.30865.1,-0.95249815,0.003331046,**
MsG0080047900.01.T01,MSTRG.26892.1,-0.95696946,0.002737603,**
MsG0080047900.01.T01,MSTRG.29812.1,0.944140068,0.004593347,**
MsG0080047900.01.T01,MSTRG.3549.2,-0.926665091,0.007869815,**
MsG0080047900.01.T01,MSTRG.19365.1,-0.972816605,0.001098362,**
MsG0080047900.01.T01,MSTRG.15341.1,-0.933667714,0.006454028,**
MsG0080047900.01.T01,MSTRG.21249.1,-0.958420698,0.002557316,**
MsG0080047900.01.T01,MSTRG.25897.2,-0.922304965,0.008820274,**
MsG0080047900.01.T01,MSTRG.999.1,0.924413221,0.008354115,**
MsG0080047900.01.T01,MSTRG.26892.2,-0.950401672,0.003628985,**
MsG0080047900.01.T01,MSTRG.23787.1,-0.980861664,0.000546,***
MsG0080047900.01.T01,MSTRG.21249.2,-0.920682192,0.009187465,**
MsG0080047900.01.T01,MSTRG.20585.1,-0.976456089,0.000825,***
MsG0080047900.01.T01,MSTRG.21943.1,-0.921270304,0.00905355,**
MsG0080047900.01.T01,MSTRG.22489.1,-0.921064653,0.009100269,**
MsG0080047900.01.T01,MSTRG.6476.2,-0.962794575,0.002050615,**
MsG0080047900.01.T01,MSTRG.26703.1,0.987769646,0.000223,***
MsG0080047900.01.T01,MSTRG.3718.1,-0.923400168,0.008576575,**
MsG0080047900.01.T01,MSTRG.17283.1,0.964744104,0.001842556,**
MsG0080047900.01.T01,MSTRG.12199.3,-0.989908079,0.000152,***
MsG0080047900.01.T01,MSTRG.16418.1,0.951987175,0.003402507,**
MsG0080047900.01.T01,MSTRG.615.1,-0.955847848,0.002881083,**
MsG0080047900.01.T01,MSTRG.20215.7,-0.95886162,0.002503739,**
MsG0080047900.01.T01,MSTRG.29732.2,0.918305175,0.009738449,**
MsG0080047900.01.T01,MSTRG.27160.1,0.99441385,4.67E-05,***
MsG0080047900.01.T01,MSTRG.24463.1,0.94865164,0.003887287,**
MsG0080047900.01.T01,MSTRG.5739.1,-0.963968755,0.001923987,**
MsG0080047900.01.T01,MSTRG.22371.1,-0.959858487,0.002384671,**
MsG0080047900.01.T01,MSTRG.8097.1,0.936271959,0.005962487,**
MsG0080047900.01.T01,MSTRG.17639.1,-0.97735423,0.000763,***
MsG0080047900.01.T01,MSTRG.23355.1,-0.992164586,9.19E-05,***
MsG0080047900.01.T01,MSTRG.17401.3,-0.936288111,0.005959497,**
MsG0080047900.01.T01,MSTRG.30908.1,0.937488647,0.005739367,**
MsG0080047900.01.T01,MSTRG.9071.1,-0.919913834,0.009363863,**
MsG0080047900.01.T01,MSTRG.6822.2,-0.929632905,0.00725308,**
MsG0080047900.01.T01,MSTRG.5843.1,0.919956076,0.009354123,**
MsG0080047900.01.T01,MSTRG.3404.4,0.991967699,9.65E-05,***
MsG0080047900.01.T01,MSTRG.21570.1,-0.984037006,0.00038,***
MsG0080047900.01.T01,MSTRG.3534.1,-0.948346008,0.003933292,**
MsG0080047900.01.T01,MSTRG.3556.1,0.920259083,0.0092844,**
MsG0080047900.01.T01,MSTRG.20229.2,-0.943893123,0.004633661,**
MsG0080047900.01.T01,MSTRG.11760.1,-0.978612681,0.000681,***
MsG0080047900.01.T01,MSTRG.26582.1,0.977791589,0.000734,***
MsG0080047900.01.T01,MSTRG.24887.1,-0.937201857,0.005791585,**
MsG0080047900.01.T01,MSTRG.21172.1,-0.9812624,0.000523,***
MsG0080047900.01.T01,MSTRG.6635.1,0.936306186,0.005956153,**
MsG0080047900.01.T01,MSTRG.3404.5,0.98625174,0.000282,***
MsG0080047900.01.T01,MSTRG.21465.1,-0.93913003,0.005444964,**
MsG0080047900.01.T01,MSTRG.7395.1,0.942349304,0.0048896,**
MsG0080047900.01.T01,MSTRG.24808.1,-0.920676122,0.009188852,**
MsG0080047900.01.T01,MSTRG.3212.1,-0.957642887,0.002653191,**
MsG0080047900.01.T01,MSTRG.21570.2,-0.974740538,0.000949,***
MsG0080047900.01.T01,MSTRG.16401.1,-0.926097684,0.007990518,**
MsG0080047900.01.T01,MSTRG.9354.1,0.948651369,0.003887328,**
MsG0080047900.01.T01,MSTRG.8096.1,0.949797658,0.003717151,**
MsG0080047900.01.T01,MSTRG.19843.1,0.970499019,0.001292624,**
MsG0080047900.01.T01,MSTRG.24887.2,-0.951069795,0.003532674,**
MsG0880044460.01.T02,MSTRG.1074.1,-0.927065417,0.007785194,**
MsG0880044460.01.T02,MSTRG.8097.1,0.989085947,0.000178,***
MsG0880044460.01.T02,MSTRG.26582.1,0.929244751,0.007332347,**
MsG0880044460.01.T02,MSTRG.30865.1,-0.930918577,0.006993528,**
MsG0880044460.01.T02,MSTRG.17983.1,0.930704197,0.007036486,**
MsG0880044460.01.T02,MSTRG.8025.1,-0.917491248,0.009930694,**
MsG0880044460.01.T02,MSTRG.7395.1,0.980767541,0.000551,***
MsG0880044460.01.T02,MSTRG.24489.1,0.98699383,0.000253,***
MsG0880044460.01.T02,MSTRG.19365.1,-0.940451183,0.005213511,**
MsG0880044460.01.T02,MSTRG.18036.4,0.995718089,2.75E-05,***
MsG0880044460.01.T02,MSTRG.20215.7,-0.924936499,0.00824032,**
MsG0880044460.01.T02,MSTRG.24463.1,0.972839289,0.001096538,**
MsG0880044460.01.T02,MSTRG.7528.1,0.97408914,0.000998,***
MsG0880044460.01.T02,MSTRG.999.1,0.955445833,0.002933389,**
MsG0880044460.01.T02,MSTRG.26892.1,-0.917323136,0.009970629,**
MsG0880044460.01.T02,MSTRG.14824.2,0.982414923,0.000461,***
MsG0880044460.01.T02,MSTRG.19348.1,0.968514144,0.001471432,**
MsG0880044460.01.T02,MSTRG.5843.1,0.959830416,0.002387984,**
MsG0880044460.01.T02,MSTRG.8096.1,0.938750879,0.005512296,**
MsG0880044460.01.T02,MSTRG.20215.5,0.977585749,0.000748,***
MsG0880044460.01.T02,MSTRG.23787.1,-0.941736958,0.004992984,**
MsG0880044460.01.T02,MSTRG.16418.1,0.929947784,0.007189085,**
MsG0880044460.01.T02,MSTRG.615.1,-0.920321396,0.009270093,**
MsG0880044460.01.T02,MSTRG.6476.2,-0.929229461,0.007335478,**
MsG0880044460.01.T02,MSTRG.12199.3,-0.921584177,0.008982471,**
MsG0880044460.01.T02,MSTRG.29732.2,0.917266687,0.009984055,**
MsG0880044460.01.T02,MSTRG.21570.2,-0.934476587,0.00629932,**
MsG0880044460.01.T02,MSTRG.22371.1,-0.932111388,0.006756851,**
MsG0880044460.01.T02,MSTRG.6635.1,0.988367506,0.000202,***
MsG0880044460.01.T02,MSTRG.5739.1,-0.936122853,0.005990116,**
MsG0880044460.01.T02,MSTRG.28965.1,0.984422076,0.000362,***
MsG0880044460.01.T02,MSTRG.11760.1,-0.943134365,0.004758607,**
MsG0880044460.01.T02,MSTRG.17866.1,0.963788914,0.001943123,**
MsG0880044460.01.T02,MSTRG.3534.1,-0.954265831,0.003089592,**
MsG0880044460.01.T02,MSTRG.4665.1,-0.935051509,0.006190473,**
MsG0880044460.01.T02,MSTRG.21570.1,-0.938287062,0.005595214,**
MsG0680031828.01.T01,MSTRG.969.1,0.962907721,0.002038239,**
MsG0680031828.01.T01,MSTRG.19365.1,-0.936898328,0.005847102,**
MsG0680031828.01.T01,MSTRG.23355.1,-0.932156677,0.006747943,**
MsG0680031828.01.T01,MSTRG.20744.1,0.954794889,0.003019065,**
MsG0680031828.01.T01,MSTRG.27160.1,0.955894009,0.002875107,**
MsG0680031828.01.T01,MSTRG.14824.2,0.924800754,0.008269767,**
MsG0680031828.01.T01,MSTRG.8097.1,0.94273299,0.004825362,**
MsG0680031828.01.T01,MSTRG.28965.1,0.948895481,0.003850774,**
MsG0680031828.01.T01,MSTRG.18320.1,0.966360983,0.001678342,**
MsG0680031828.01.T01,MSTRG.26582.1,0.991891532,9.84E-05,***
MsG0680031828.01.T01,MSTRG.1074.1,-0.925778624,0.008058783,**
MsG0680031828.01.T01,MSTRG.8096.1,0.994508266,4.52E-05,***
MsG0680031828.01.T01,MSTRG.6476.1,0.96114704,0.002235003,**
MsG0680031828.01.T01,MSTRG.11760.1,-0.941232156,0.005079007,**
MsG0680031828.01.T01,MSTRG.24463.1,0.97457391,0.000962,***
MsG0680031828.01.T01,MSTRG.6635.1,0.930050267,0.007168317,**
MsG0680031828.01.T01,MSTRG.3404.4,0.934310099,0.006331013,**
MsG0680031828.01.T01,MSTRG.26703.1,0.952621283,0.003313938,**
MsG0680031828.01.T01,MSTRG.21825.7,0.918076928,0.009792176,**
MsG0680031828.01.T01,MSTRG.7538.1,0.970326376,0.001307722,**
MsG0680031828.01.T01,MSTRG.19348.1,0.929749878,0.007229274,**
MsG0680031828.01.T01,MSTRG.7395.1,0.96510514,0.001805232,**
MsG0680031828.01.T01,MSTRG.21396.1,0.969765408,0.001357377,**
MsG0680031828.01.T01,MSTRG.29732.2,0.992221857,9.05E-05,***
MsG0680031828.01.T01,MSTRG.22371.1,-0.92245198,0.008787368,**
MsG0680031828.01.T01,MSTRG.16418.1,0.996814257,1.52E-05,***
MsG0680031828.01.T01,MSTRG.11810.1,0.945837487,0.004320922,**
MsG0680031828.01.T01,MSTRG.9354.1,0.918737745,0.009637021,**
MsG0680031828.01.T01,MSTRG.27590.1,0.9638113,0.001940736,**
MsG0680031828.01.T01,MSTRG.20215.7,-0.925870305,0.008039138,**
MsG0680031828.01.T01,MSTRG.3556.1,0.992483298,8.45E-05,***
MsG0680031828.01.T01,MSTRG.20217.1,0.977474937,0.000755,***
MsG0680031828.01.T01,MSTRG.21570.2,-0.933349302,0.006515432,**
MsG0680031828.01.T01,MSTRG.999.1,0.983711715,0.000396,***
MsG0680031828.01.T01,MSTRG.5739.1,-0.92716226,0.00776479,**
MsG0680031828.01.T01,MSTRG.1348.1,0.964919683,0.001824358,**
MsG0680031828.01.T01,MSTRG.30908.1,0.996423198,1.92E-05,***
MsG0680031828.01.T01,MSTRG.28045.1,0.95050104,0.003614581,**
MsG0680031828.01.T01,MSTRG.3534.1,-0.938972937,0.005472812,**
MsG0680031828.01.T01,MSTRG.3404.5,0.942999966,0.004780909,**
MsG0680031828.01.T01,MSTRG.23787.1,-0.943213994,0.004745418,**
MsG0680031828.01.T01,MSTRG.20217.2,0.954929849,0.003001202,**
MsG0680031828.01.T01,MSTRG.4665.1,-0.938450336,0.005565956,**
MsG0680031828.01.T01,MSTRG.20276.1,0.987904975,0.000219,***
MsG0680031828.01.T01,MSTRG.21249.1,-0.931033007,0.00697065,**
MsG0680031828.01.T01,MSTRG.17283.1,0.978041489,0.000718,***
MsG0680031828.01.T01,MSTRG.21570.1,-0.947432351,0.004072405,**
MsG0680031828.01.T01,MSTRG.12199.3,-0.949468487,0.003765636,**
MsG0580027785.01.T01,MSTRG.27160.1,0.954704621,0.003031041,**
MsG0580027785.01.T01,MSTRG.24004.1,0.961978924,0.002140922,**
MsG0580027785.01.T01,MSTRG.11810.1,0.930873303,0.007002589,**
MsG0580027785.01.T01,MSTRG.20489.2,0.924873424,0.008253996,**
MsG0580027785.01.T01,MSTRG.17124.1,0.953394823,0.00320745,**
MsG0580027785.01.T01,MSTRG.21825.7,0.980462695,0.000569,***
MsG0580027785.01.T01,MSTRG.26582.1,0.937232004,0.005786085,**
MsG0580027785.01.T01,MSTRG.18320.1,0.972287054,0.001141369,**
MsG0580027785.01.T01,MSTRG.20276.1,0.951746035,0.003436489,**
MsG0580027785.01.T01,MSTRG.16418.1,0.93818252,0.005613987,**
MsG0580027785.01.T01,MSTRG.26703.1,0.964261421,0.001893046,**
MsG0580027785.01.T01,MSTRG.969.1,0.993729427,5.89E-05,***
MsG0580027785.01.T01,MSTRG.20217.1,0.988223124,0.000207,***
MsG0580027785.01.T01,MSTRG.1348.1,0.974933132,0.000935,***
MsG0580027785.01.T01,MSTRG.3556.1,0.931906728,0.006797177,**
MsG0580027785.01.T01,MSTRG.28045.1,0.993865119,5.63E-05,***
MsG0580027785.01.T01,MSTRG.29732.2,0.934097197,0.006371655,**
MsG0580027785.01.T01,MSTRG.30908.1,0.975239305,0.000912,***
MsG0580027785.01.T01,MSTRG.17096.1,0.927074576,0.007783263,**
MsG0580027785.01.T01,MSTRG.17283.1,0.991495011,0.000108,***
MsG0580027785.01.T01,MSTRG.20217.2,0.988731315,0.00019,***
MsG0580027785.01.T01,MSTRG.8096.1,0.928935881,0.007395723,**
MsG0580027785.01.T01,MSTRG.2510.3,0.921481836,0.009005617,**
